,Symbol,Open,High,Low,Close,PrevClose,DateTime,Date,Time
16879,AAPL,313.3475,313.53,313.315,313.35,313.305,2020-05-13 09:00:00,2020-05-13,09:00:00
16880,AAPL,313.3662,313.65,313.34,313.5508,313.35,2020-05-13 09:00:00,2020-05-13,09:00:00
16881,AAPL,313.6,313.78,313.55,313.715,313.5508,2020-05-13 09:00:00,2020-05-13,09:00:00
16882,AAPL,313.715,314.0,313.715,313.94,313.715,2020-05-13 09:00:00,2020-05-13,09:00:00
16883,AAPL,313.94,314.0,313.855,313.97,313.94,2020-05-13 09:00:00,2020-05-13,09:00:00
16884,AAPL,313.97,314.0899,313.94,314.05,313.97,2020-05-13 09:01:00,2020-05-13,09:01:00
16885,AAPL,314.08,314.135,313.97,313.97,314.05,2020-05-13 09:01:00,2020-05-13,09:01:00
16886,AAPL,313.97,314.06,313.88,313.94,313.97,2020-05-13 09:01:00,2020-05-13,09:01:00
16887,AAPL,313.9201,314.085,313.89,314.075,313.94,2020-05-13 09:01:00,2020-05-13,09:01:00
16888,AAPL,314.07,314.3,314.01,314.295,314.075,2020-05-13 09:01:00,2020-05-13,09:01:00
16889,AAPL,314.3,314.44,314.29,314.44,314.295,2020-05-13 09:01:00,2020-05-13,09:01:00
16890,AAPL,314.44,314.5,314.39,314.49,314.44,2020-05-13 09:02:00,2020-05-13,09:02:00
16891,AAPL,314.5,314.525,314.3102,314.43,314.49,2020-05-13 09:02:00,2020-05-13,09:02:00
16892,AAPL,314.43,314.64,314.3222,314.57,314.43,2020-05-13 09:02:00,2020-05-13,09:02:00
16893,AAPL,314.57,314.66,314.5,314.59,314.57,2020-05-13 09:02:00,2020-05-13,09:02:00
16894,AAPL,314.59,314.63,314.4,314.447,314.59,2020-05-13 09:02:00,2020-05-13,09:02:00
16895,AAPL,314.4476,314.61,314.41,314.53,314.447,2020-05-13 09:03:00,2020-05-13,09:03:00
16896,AAPL,314.56,314.73,314.5332,314.6301,314.53,2020-05-13 09:03:00,2020-05-13,09:03:00
16897,AAPL,314.6308,314.6551,314.51,314.61,314.6301,2020-05-13 09:03:00,2020-05-13,09:03:00
16898,AAPL,314.62,314.71,314.56,314.68,314.61,2020-05-13 09:03:00,2020-05-13,09:03:00
16899,AAPL,314.67,314.6836,314.4745,314.5999,314.68,2020-05-13 09:04:00,2020-05-13,09:04:00
16900,AAPL,314.6,314.75,314.54,314.55,314.5999,2020-05-13 09:04:00,2020-05-13,09:04:00
16901,AAPL,314.5406,314.6,314.41,314.44,314.55,2020-05-13 09:04:00,2020-05-13,09:04:00
16902,AAPL,314.44,314.65,314.4244,314.53,314.44,2020-05-13 09:04:00,2020-05-13,09:04:00
16903,AAPL,314.53,314.65,314.31,314.36,314.53,2020-05-13 09:05:00,2020-05-13,09:05:00
16904,AAPL,314.35,314.67,314.33,314.63,314.36,2020-05-13 09:05:00,2020-05-13,09:05:00
16905,AAPL,314.63,314.74,314.52,314.68,314.63,2020-05-13 09:05:00,2020-05-13,09:05:00
16906,AAPL,314.68,314.79,314.68,314.7862,314.68,2020-05-13 09:06:00,2020-05-13,09:06:00
16907,AAPL,314.77,314.81,314.4533,314.58,314.7862,2020-05-13 09:06:00,2020-05-13,09:06:00
16908,AAPL,314.59,314.67,314.42,314.505,314.58,2020-05-13 09:06:00,2020-05-13,09:06:00
16909,AAPL,314.5,314.69,314.5,314.65,314.505,2020-05-13 09:07:00,2020-05-13,09:07:00
16910,AAPL,314.67,314.73,314.57,314.65,314.65,2020-05-13 09:07:00,2020-05-13,09:07:00
16911,AAPL,314.65,314.75,314.53,314.57,314.65,2020-05-13 09:07:00,2020-05-13,09:07:00
16912,AAPL,314.58,314.73,314.53,314.73,314.57,2020-05-13 09:08:00,2020-05-13,09:08:00
16913,AAPL,314.74,314.85,314.6801,314.85,314.73,2020-05-13 09:08:00,2020-05-13,09:08:00
16914,AAPL,314.84,314.91,314.75,314.75,314.85,2020-05-13 09:08:00,2020-05-13,09:08:00
16915,AAPL,314.79,314.8278,314.5202,314.5202,314.75,2020-05-13 09:09:00,2020-05-13,09:09:00
16916,AAPL,314.52,314.68,314.4361,314.64,314.5202,2020-05-13 09:09:00,2020-05-13,09:09:00
16917,AAPL,314.63,314.6399,314.48,314.52,314.64,2020-05-13 09:09:00,2020-05-13,09:09:00
16918,AAPL,314.51,314.52,314.32,314.41,314.52,2020-05-13 09:09:00,2020-05-13,09:09:00
16919,AAPL,314.43,314.51,314.23,314.23,314.41,2020-05-13 09:10:00,2020-05-13,09:10:00
16920,AAPL,314.23,314.25,314.1301,314.1558,314.23,2020-05-13 09:10:00,2020-05-13,09:10:00
16921,AAPL,314.16,314.21,314.05,314.09,314.1558,2020-05-13 09:10:00,2020-05-13,09:10:00
16922,AAPL,314.0802,314.2,314.04,314.17,314.09,2020-05-13 09:10:00,2020-05-13,09:10:00
16923,AAPL,314.145,314.33,314.145,314.2648,314.17,2020-05-13 09:10:00,2020-05-13,09:10:00
16924,AAPL,314.26,314.2643,314.03,314.09,314.2648,2020-05-13 09:11:00,2020-05-13,09:11:00
16925,AAPL,314.09,314.21,314.015,314.15,314.09,2020-05-13 09:11:00,2020-05-13,09:11:00
16926,AAPL,314.15,314.33,314.04,314.33,314.15,2020-05-13 09:11:00,2020-05-13,09:11:00
16927,AAPL,314.34,314.62,314.32,314.53,314.33,2020-05-13 09:11:00,2020-05-13,09:11:00
16928,AAPL,314.53,314.66,314.44,314.66,314.53,2020-05-13 09:12:00,2020-05-13,09:12:00
16929,AAPL,314.68,314.73,314.52,314.6,314.66,2020-05-13 09:12:00,2020-05-13,09:12:00
16930,AAPL,314.62,314.67,314.41,314.51,314.6,2020-05-13 09:12:00,2020-05-13,09:12:00
16931,AAPL,314.54,314.87,314.51,314.7806,314.51,2020-05-13 09:13:00,2020-05-13,09:13:00
16932,AAPL,314.78,314.79,314.575,314.7,314.7806,2020-05-13 09:13:00,2020-05-13,09:13:00
16933,AAPL,314.69,314.88,314.65,314.7796,314.7,2020-05-13 09:13:00,2020-05-13,09:13:00
16934,AAPL,314.79,314.79,314.62,314.7,314.7796,2020-05-13 09:13:00,2020-05-13,09:13:00
16935,AAPL,314.67,314.67,314.51,314.54,314.7,2020-05-13 09:14:00,2020-05-13,09:14:00
16936,AAPL,314.54,314.62,314.46,314.46,314.54,2020-05-13 09:14:00,2020-05-13,09:14:00
16937,AAPL,314.46,314.7,314.41,314.69,314.46,2020-05-13 09:14:00,2020-05-13,09:14:00
16938,AAPL,314.69,314.8,314.6,314.627,314.69,2020-05-13 09:15:00,2020-05-13,09:15:00
16939,AAPL,314.6,314.685,314.37,314.43,314.627,2020-05-13 09:15:00,2020-05-13,09:15:00
16940,AAPL,314.43,314.67,314.43,314.67,314.43,2020-05-13 09:15:00,2020-05-13,09:15:00
16941,AAPL,314.6533,314.6533,314.49,314.59,314.67,2020-05-13 09:16:00,2020-05-13,09:16:00
16942,AAPL,314.62,314.81,314.54,314.54,314.59,2020-05-13 09:16:00,2020-05-13,09:16:00
16943,AAPL,314.54,314.69,314.5,314.5005,314.54,2020-05-13 09:16:00,2020-05-13,09:16:00
16944,AAPL,314.51,314.68,314.4,314.645,314.5005,2020-05-13 09:17:00,2020-05-13,09:17:00
16945,AAPL,314.65,314.77,314.645,314.65,314.645,2020-05-13 09:17:00,2020-05-13,09:17:00
16946,AAPL,314.6775,314.73,314.545,314.59,314.65,2020-05-13 09:17:00,2020-05-13,09:17:00
16947,AAPL,314.58,314.62,314.4,314.4,314.59,2020-05-13 09:18:00,2020-05-13,09:18:00
16948,AAPL,314.43,314.72,314.39,314.68,314.4,2020-05-13 09:18:00,2020-05-13,09:18:00
16949,AAPL,314.682,314.71,314.4601,314.48,314.68,2020-05-13 09:19:00,2020-05-13,09:19:00
16950,AAPL,314.47,314.66,314.43,314.43,314.48,2020-05-13 09:19:00,2020-05-13,09:19:00
16951,AAPL,314.42,314.53,314.38,314.4,314.43,2020-05-13 09:19:00,2020-05-13,09:19:00
16952,AAPL,314.4,314.455,314.24,314.26,314.4,2020-05-13 09:19:00,2020-05-13,09:19:00
16953,AAPL,314.26,314.405,314.14,314.21,314.26,2020-05-13 09:20:00,2020-05-13,09:20:00
16954,AAPL,314.17,314.26,314.11,314.19,314.21,2020-05-13 09:20:00,2020-05-13,09:20:00
16955,AAPL,314.19,314.31,314.15,314.29,314.19,2020-05-13 09:20:00,2020-05-13,09:20:00
16956,AAPL,314.26,314.39,314.2,314.39,314.29,2020-05-13 09:20:00,2020-05-13,09:20:00
16957,AAPL,314.37,314.52,314.355,314.46,314.39,2020-05-13 09:21:00,2020-05-13,09:21:00
16958,AAPL,314.45599999999996,314.71,314.41,314.65,314.46,2020-05-13 09:21:00,2020-05-13,09:21:00
16959,AAPL,314.64,314.8,314.64,314.8,314.65,2020-05-13 09:21:00,2020-05-13,09:21:00
16960,AAPL,314.8,314.81,314.73,314.74,314.8,2020-05-13 09:21:00,2020-05-13,09:21:00
16961,AAPL,314.74,314.7737,314.55,314.745,314.74,2020-05-13 09:21:00,2020-05-13,09:21:00
16962,AAPL,314.78,314.78,314.62,314.68,314.745,2020-05-13 09:22:00,2020-05-13,09:22:00
16963,AAPL,314.66,314.6958,314.53,314.59,314.68,2020-05-13 09:22:00,2020-05-13,09:22:00
16964,AAPL,314.59,314.88,314.57,314.85,314.59,2020-05-13 09:22:00,2020-05-13,09:22:00
16965,AAPL,314.85,314.98,314.79,314.98,314.85,2020-05-13 09:22:00,2020-05-13,09:22:00
16966,AAPL,314.98,315.0,314.975,315.0,314.98,2020-05-13 09:23:00,2020-05-13,09:23:00
16967,AAPL,315.0,315.1,314.98,314.98,315.0,2020-05-13 09:23:00,2020-05-13,09:23:00
16968,AAPL,314.97,315.01,314.91,314.96,314.98,2020-05-13 09:23:00,2020-05-13,09:23:00
16969,AAPL,314.96,314.9693,314.81,314.88,314.96,2020-05-13 09:23:00,2020-05-13,09:23:00
16970,AAPL,314.9,314.945,314.76,314.79,314.88,2020-05-13 09:23:00,2020-05-13,09:23:00
16971,AAPL,314.8,314.89,314.72,314.72,314.79,2020-05-13 09:23:00,2020-05-13,09:23:00
16972,AAPL,314.72,314.72,314.31,314.31,314.72,2020-05-13 09:24:00,2020-05-13,09:24:00
16973,AAPL,314.31,314.37,314.23,314.3253,314.31,2020-05-13 09:24:00,2020-05-13,09:24:00
16974,AAPL,314.31,314.4699,314.2915,314.32,314.3253,2020-05-13 09:24:00,2020-05-13,09:24:00
16975,AAPL,314.35,314.41,314.3151,314.33,314.32,2020-05-13 09:24:00,2020-05-13,09:24:00
16976,AAPL,314.34,314.51,314.34,314.5,314.33,2020-05-13 09:25:00,2020-05-13,09:25:00
16977,AAPL,314.54,314.58,314.31,314.38,314.5,2020-05-13 09:25:00,2020-05-13,09:25:00
16978,AAPL,314.35,314.43,314.17,314.17,314.38,2020-05-13 09:25:00,2020-05-13,09:25:00
16979,AAPL,314.16,314.17,313.98,314.0174,314.17,2020-05-13 09:25:00,2020-05-13,09:25:00
16980,AAPL,314.01,314.03,313.9,313.95,314.0174,2020-05-13 09:25:00,2020-05-13,09:25:00
16981,AAPL,313.94,314.03,313.91,313.94,313.95,2020-05-13 09:25:00,2020-05-13,09:25:00
16982,AAPL,313.94,314.12,313.88,313.96,313.94,2020-05-13 09:25:00,2020-05-13,09:25:00
16983,AAPL,313.9,314.14,313.9,313.995,313.96,2020-05-13 09:26:00,2020-05-13,09:26:00
16984,AAPL,313.99,314.14,313.94,314.0755,313.995,2020-05-13 09:26:00,2020-05-13,09:26:00
16985,AAPL,314.06,314.19,314.01,314.18,314.0755,2020-05-13 09:26:00,2020-05-13,09:26:00
16986,AAPL,314.19,314.41,314.13,314.385,314.18,2020-05-13 09:26:00,2020-05-13,09:26:00
16987,AAPL,314.4,314.78,314.4,314.69,314.385,2020-05-13 09:27:00,2020-05-13,09:27:00
16988,AAPL,314.71,314.83,314.68,314.7572,314.69,2020-05-13 09:27:00,2020-05-13,09:27:00
16989,AAPL,314.755,314.97,314.67,314.92,314.7572,2020-05-13 09:27:00,2020-05-13,09:27:00
16990,AAPL,314.93,314.93,314.64,314.69,314.92,2020-05-13 09:27:00,2020-05-13,09:27:00
16991,AAPL,314.7,314.96,314.613,314.95,314.69,2020-05-13 09:27:00,2020-05-13,09:27:00
16992,AAPL,314.96,315.0,314.92,314.99,314.95,2020-05-13 09:28:00,2020-05-13,09:28:00
16993,AAPL,314.99,315.0,314.7683,314.97,314.99,2020-05-13 09:28:00,2020-05-13,09:28:00
16994,AAPL,314.9439,315.0,314.88,314.94,314.97,2020-05-13 09:28:00,2020-05-13,09:28:00
16995,AAPL,314.94,315.18,314.92,315.14,314.94,2020-05-13 09:28:00,2020-05-13,09:28:00
16996,AAPL,315.13,315.27,315.06,315.17,315.14,2020-05-13 09:28:00,2020-05-13,09:28:00
16997,AAPL,315.15,315.3399,315.12,315.29,315.17,2020-05-13 09:29:00,2020-05-13,09:29:00
16998,AAPL,315.285,315.32,315.15,315.27,315.29,2020-05-13 09:29:00,2020-05-13,09:29:00
16999,AAPL,315.26,315.3,315.08,315.11,315.27,2020-05-13 09:29:00,2020-05-13,09:29:00
17000,AAPL,315.11,315.17,315.02,315.04,315.11,2020-05-13 09:29:00,2020-05-13,09:29:00
17001,AAPL,315.04,315.05,314.79,314.8503,315.04,2020-05-13 09:30:00,2020-05-13,09:30:00
17002,AAPL,314.86,315.09,314.8,315.0834,314.8503,2020-05-13 09:30:00,2020-05-13,09:30:00
17003,AAPL,315.0834,315.23,314.95,314.98,315.0834,2020-05-13 09:30:00,2020-05-13,09:30:00
17004,AAPL,314.97,315.28,314.95,315.28,314.98,2020-05-13 09:30:00,2020-05-13,09:30:00
17005,AAPL,315.28,315.45,315.21,315.33,315.28,2020-05-13 09:30:00,2020-05-13,09:30:00
17006,AAPL,315.33,315.42,315.26,315.26,315.33,2020-05-13 09:30:00,2020-05-13,09:30:00
17007,AAPL,315.25,315.4,315.21,315.35,315.26,2020-05-13 09:30:00,2020-05-13,09:30:00
17008,AAPL,315.36,315.5,315.3,315.5,315.35,2020-05-13 09:31:00,2020-05-13,09:31:00
17009,AAPL,315.5,315.6202,315.48,315.61,315.5,2020-05-13 09:31:00,2020-05-13,09:31:00
17010,AAPL,315.59,315.62,315.44,315.56,315.61,2020-05-13 09:31:00,2020-05-13,09:31:00
17011,AAPL,315.56,315.67,315.55,315.55,315.56,2020-05-13 09:31:00,2020-05-13,09:31:00
17012,AAPL,315.55,315.73,315.54,315.7,315.55,2020-05-13 09:31:00,2020-05-13,09:31:00
17013,AAPL,315.7062,315.71,315.4,315.41,315.7,2020-05-13 09:32:00,2020-05-13,09:32:00
17014,AAPL,315.4003,315.6109,315.38,315.5699,315.41,2020-05-13 09:32:00,2020-05-13,09:32:00
17015,AAPL,315.5476,315.565,315.35,315.5,315.5699,2020-05-13 09:32:00,2020-05-13,09:32:00
17016,AAPL,315.5,315.6,315.49,315.54,315.5,2020-05-13 09:32:00,2020-05-13,09:32:00
17017,AAPL,315.54,315.71,315.54,315.64,315.54,2020-05-13 09:33:00,2020-05-13,09:33:00
17018,AAPL,315.64,315.77,315.55,315.75,315.64,2020-05-13 09:33:00,2020-05-13,09:33:00
17019,AAPL,315.75,315.8,315.64,315.73,315.75,2020-05-13 09:33:00,2020-05-13,09:33:00
17020,AAPL,315.7326,315.83,315.69,315.77,315.73,2020-05-13 09:33:00,2020-05-13,09:33:00
17021,AAPL,315.77,315.7864,315.63,315.69,315.77,2020-05-13 09:33:00,2020-05-13,09:33:00
17022,AAPL,315.6876,315.83,315.68,315.82,315.69,2020-05-13 09:34:00,2020-05-13,09:34:00
17023,AAPL,315.82,315.85,315.76,315.76,315.82,2020-05-13 09:34:00,2020-05-13,09:34:00
17024,AAPL,315.7685,315.81,315.69,315.81,315.76,2020-05-13 09:34:00,2020-05-13,09:34:00
17025,AAPL,315.81,315.89,315.77,315.8037,315.81,2020-05-13 09:34:00,2020-05-13,09:34:00
17026,AAPL,315.8038,315.93,315.76,315.91,315.8037,2020-05-13 09:35:00,2020-05-13,09:35:00
17027,AAPL,315.91,315.95,315.87,315.9305,315.91,2020-05-13 09:35:00,2020-05-13,09:35:00
17028,AAPL,315.95,315.95,315.75,315.75,315.9305,2020-05-13 09:35:00,2020-05-13,09:35:00
17029,AAPL,315.75,315.76,315.61,315.65,315.75,2020-05-13 09:36:00,2020-05-13,09:36:00
17030,AAPL,315.635,315.76,315.63,315.68,315.65,2020-05-13 09:36:00,2020-05-13,09:36:00
17031,AAPL,315.68,315.71,315.5326,315.6901,315.68,2020-05-13 09:36:00,2020-05-13,09:36:00
17032,AAPL,315.6901,315.7199,315.59,315.6567,315.6901,2020-05-13 09:36:00,2020-05-13,09:36:00
17033,AAPL,315.64,315.64,315.44,315.46,315.6567,2020-05-13 09:37:00,2020-05-13,09:37:00
17034,AAPL,315.46,315.54,315.35,315.5301,315.46,2020-05-13 09:37:00,2020-05-13,09:37:00
17035,AAPL,315.54,315.54,315.34,315.41,315.5301,2020-05-13 09:37:00,2020-05-13,09:37:00
17036,AAPL,315.43,315.5499,315.32,315.526,315.41,2020-05-13 09:38:00,2020-05-13,09:38:00
17037,AAPL,315.518,315.63,315.43,315.48,315.526,2020-05-13 09:38:00,2020-05-13,09:38:00
17038,AAPL,315.48,315.56,315.45,315.48,315.48,2020-05-13 09:39:00,2020-05-13,09:39:00
17039,AAPL,315.47,315.5,315.2,315.26,315.48,2020-05-13 09:39:00,2020-05-13,09:39:00
17040,AAPL,315.26,315.67,315.26,315.67,315.26,2020-05-13 09:39:00,2020-05-13,09:39:00
17041,AAPL,315.675,315.83,315.58,315.6,315.67,2020-05-13 09:40:00,2020-05-13,09:40:00
17042,AAPL,315.6,315.72,315.5,315.5,315.6,2020-05-13 09:40:00,2020-05-13,09:40:00
17043,AAPL,315.5,315.6,315.42,315.48,315.5,2020-05-13 09:40:00,2020-05-13,09:40:00
17044,AAPL,315.51,315.62,315.48,315.5,315.48,2020-05-13 09:41:00,2020-05-13,09:41:00
17045,AAPL,315.5,315.5,315.29,315.37,315.5,2020-05-13 09:41:00,2020-05-13,09:41:00
17046,AAPL,315.36,315.51,315.35,315.51,315.37,2020-05-13 09:42:00,2020-05-13,09:42:00
17047,AAPL,315.49,315.5129,315.34,315.5,315.51,2020-05-13 09:42:00,2020-05-13,09:42:00
17048,AAPL,315.48,315.58099999999996,315.31,315.46,315.5,2020-05-13 09:43:00,2020-05-13,09:43:00
17049,AAPL,315.46,315.46,315.3,315.3,315.46,2020-05-13 09:43:00,2020-05-13,09:43:00
17050,AAPL,315.28,315.34,315.21,315.27,315.3,2020-05-13 09:44:00,2020-05-13,09:44:00
17051,AAPL,315.2422,315.29,315.19,315.2,315.27,2020-05-13 09:44:00,2020-05-13,09:44:00
17052,AAPL,315.2029,315.2029,315.1,315.1,315.2,2020-05-13 09:44:00,2020-05-13,09:44:00
17053,AAPL,315.1,315.1,314.75,314.75,315.1,2020-05-13 09:45:00,2020-05-13,09:45:00
17054,AAPL,314.741,314.95,314.71,314.8,314.75,2020-05-13 09:45:00,2020-05-13,09:45:00
17055,AAPL,314.81,314.81,314.62,314.63,314.8,2020-05-13 09:45:00,2020-05-13,09:45:00
17056,AAPL,314.6494,314.7994,314.6,314.71,314.63,2020-05-13 09:45:00,2020-05-13,09:45:00
17057,AAPL,314.72,314.8,314.66,314.66,314.71,2020-05-13 09:46:00,2020-05-13,09:46:00
17058,AAPL,314.6601,314.6601,314.38,314.41,314.66,2020-05-13 09:46:00,2020-05-13,09:46:00
17059,AAPL,314.44,314.69,314.4,314.69,314.41,2020-05-13 09:46:00,2020-05-13,09:46:00
17060,AAPL,314.69,314.75,314.57,314.6,314.69,2020-05-13 09:47:00,2020-05-13,09:47:00
17061,AAPL,314.59,314.73,314.56,314.66,314.6,2020-05-13 09:47:00,2020-05-13,09:47:00
17062,AAPL,314.66,314.73,314.62,314.697,314.66,2020-05-13 09:48:00,2020-05-13,09:48:00
17063,AAPL,314.6952,314.72,314.56,314.56,314.697,2020-05-13 09:48:00,2020-05-13,09:48:00
17064,AAPL,314.56,314.73,314.485,314.64,314.56,2020-05-13 09:49:00,2020-05-13,09:49:00
17065,AAPL,314.64,314.715,314.47,314.48,314.64,2020-05-13 09:49:00,2020-05-13,09:49:00
17066,AAPL,314.47,314.63,314.46,314.63,314.48,2020-05-13 09:50:00,2020-05-13,09:50:00
17067,AAPL,314.63,314.88,314.6101,314.88,314.63,2020-05-13 09:50:00,2020-05-13,09:50:00
17068,AAPL,314.88,314.9,314.7601,314.8405,314.88,2020-05-13 09:51:00,2020-05-13,09:51:00
17069,AAPL,314.8406,314.86,314.45,314.45,314.8405,2020-05-13 09:51:00,2020-05-13,09:51:00
17070,AAPL,314.45,314.48,314.29,314.29,314.45,2020-05-13 09:51:00,2020-05-13,09:51:00
17071,AAPL,314.3001,314.3001,314.09,314.16,314.29,2020-05-13 09:52:00,2020-05-13,09:52:00
17072,AAPL,314.16,314.33,314.122,314.33,314.16,2020-05-13 09:52:00,2020-05-13,09:52:00
17073,AAPL,314.33,314.51,314.3,314.49,314.33,2020-05-13 09:52:00,2020-05-13,09:52:00
17074,AAPL,314.47,314.58,314.35,314.35,314.49,2020-05-13 09:52:00,2020-05-13,09:52:00
17075,AAPL,314.38,314.43,314.225,314.31,314.35,2020-05-13 09:53:00,2020-05-13,09:53:00
17076,AAPL,314.308,314.38,314.2,314.2162,314.31,2020-05-13 09:53:00,2020-05-13,09:53:00
17077,AAPL,314.22,314.39,314.121,314.121,314.2162,2020-05-13 09:54:00,2020-05-13,09:54:00
17078,AAPL,314.121,314.3199,314.11,314.11,314.121,2020-05-13 09:54:00,2020-05-13,09:54:00
17079,AAPL,314.1,314.12,313.85,313.86400000000003,314.11,2020-05-13 09:55:00,2020-05-13,09:55:00
17080,AAPL,313.8743,314.04,313.7674,313.785,313.86400000000003,2020-05-13 09:55:00,2020-05-13,09:55:00
17081,AAPL,313.77,313.88,313.72,313.8185,313.785,2020-05-13 09:55:00,2020-05-13,09:55:00
17082,AAPL,313.8389,313.97,313.8001,313.83,313.8185,2020-05-13 09:55:00,2020-05-13,09:55:00
17083,AAPL,313.83,313.96,313.82,313.85,313.83,2020-05-13 09:56:00,2020-05-13,09:56:00
17084,AAPL,313.87,313.97,313.76,313.955,313.85,2020-05-13 09:56:00,2020-05-13,09:56:00
17085,AAPL,313.95,314.04,313.74,313.74,313.955,2020-05-13 09:57:00,2020-05-13,09:57:00
17086,AAPL,313.73,313.74,313.46,313.46,313.74,2020-05-13 09:57:00,2020-05-13,09:57:00
17087,AAPL,313.4603,313.48,313.28,313.41,313.46,2020-05-13 09:57:00,2020-05-13,09:57:00
17088,AAPL,313.41,313.59,313.36,313.51,313.41,2020-05-13 09:57:00,2020-05-13,09:57:00
17089,AAPL,313.51,313.73,313.35,313.69,313.51,2020-05-13 09:57:00,2020-05-13,09:57:00
17090,AAPL,313.65,313.686,313.39,313.4,313.69,2020-05-13 09:57:00,2020-05-13,09:57:00
17091,AAPL,313.4,313.47,313.27,313.37,313.4,2020-05-13 09:58:00,2020-05-13,09:58:00
17092,AAPL,313.37,313.39,313.06,313.13,313.37,2020-05-13 09:58:00,2020-05-13,09:58:00
17093,AAPL,313.09,313.147,313.0,313.11,313.13,2020-05-13 09:58:00,2020-05-13,09:58:00
17094,AAPL,313.1,313.1,312.92,312.92,313.11,2020-05-13 09:59:00,2020-05-13,09:59:00
17095,AAPL,312.92,313.0,312.72,312.75,312.92,2020-05-13 09:59:00,2020-05-13,09:59:00
17096,AAPL,312.75,312.8,312.5976,312.65,312.75,2020-05-13 09:59:00,2020-05-13,09:59:00
17097,AAPL,312.6597,312.87,312.6,312.87,312.65,2020-05-13 09:59:00,2020-05-13,09:59:00
17098,AAPL,312.86,312.98,312.8,312.97,312.87,2020-05-13 09:59:00,2020-05-13,09:59:00
17099,AAPL,312.98,313.1,312.8589,313.1,312.97,2020-05-13 09:59:00,2020-05-13,09:59:00
17100,AAPL,313.1,313.26,313.08,313.2,313.1,2020-05-13 10:00:00,2020-05-13,10:00:00
17101,AAPL,313.19,313.25,312.86,312.92,313.2,2020-05-13 10:00:00,2020-05-13,10:00:00
17102,AAPL,312.87,312.94,312.57,312.57,312.92,2020-05-13 10:00:00,2020-05-13,10:00:00
17103,AAPL,312.57,312.84,312.57,312.84,312.57,2020-05-13 10:01:00,2020-05-13,10:01:00
17104,AAPL,312.85,313.02,312.81,313.02,312.84,2020-05-13 10:01:00,2020-05-13,10:01:00
17105,AAPL,313.02,313.2799,312.94,313.279,313.02,2020-05-13 10:01:00,2020-05-13,10:01:00
17106,AAPL,313.28,313.3422,313.15,313.24,313.279,2020-05-13 10:02:00,2020-05-13,10:02:00
17107,AAPL,313.24,313.47,313.22,313.46,313.24,2020-05-13 10:02:00,2020-05-13,10:02:00
17108,AAPL,313.46,313.52,313.2601,313.41,313.46,2020-05-13 10:02:00,2020-05-13,10:02:00
17109,AAPL,313.42,313.44,313.24,313.35,313.41,2020-05-13 10:02:00,2020-05-13,10:02:00
17110,AAPL,313.35,313.395,313.1,313.14,313.35,2020-05-13 10:02:00,2020-05-13,10:02:00
17111,AAPL,313.13,313.15,312.89,313.04,313.14,2020-05-13 10:03:00,2020-05-13,10:03:00
17112,AAPL,313.07,313.12,312.91,313.0899,313.04,2020-05-13 10:03:00,2020-05-13,10:03:00
17113,AAPL,313.0658,313.2599,312.93,313.2599,313.0899,2020-05-13 10:04:00,2020-05-13,10:04:00
17114,AAPL,313.26,313.272,313.035,313.05,313.2599,2020-05-13 10:04:00,2020-05-13,10:04:00
17115,AAPL,313.08,313.22,312.7,312.7,313.05,2020-05-13 10:05:00,2020-05-13,10:05:00
17116,AAPL,312.7,312.87,312.61,312.87,312.7,2020-05-13 10:05:00,2020-05-13,10:05:00
17117,AAPL,312.87,312.95,312.7502,312.78,312.87,2020-05-13 10:05:00,2020-05-13,10:05:00
17118,AAPL,312.7807,313.155,312.72,313.04,312.78,2020-05-13 10:06:00,2020-05-13,10:06:00
17119,AAPL,313.04,313.2944,312.85,313.2944,313.04,2020-05-13 10:06:00,2020-05-13,10:06:00
17120,AAPL,313.2667,313.3998,313.1499,313.39,313.2944,2020-05-13 10:07:00,2020-05-13,10:07:00
17121,AAPL,313.39,313.42,313.25,313.37,313.39,2020-05-13 10:07:00,2020-05-13,10:07:00
17122,AAPL,313.39,313.63,313.39,313.6291,313.37,2020-05-13 10:07:00,2020-05-13,10:07:00
17123,AAPL,313.6,313.66,313.4,313.43,313.6291,2020-05-13 10:07:00,2020-05-13,10:07:00
17124,AAPL,313.432,313.56,313.23,313.26,313.43,2020-05-13 10:07:00,2020-05-13,10:07:00
17125,AAPL,313.27,313.44,313.245,313.32,313.26,2020-05-13 10:08:00,2020-05-13,10:08:00
17126,AAPL,313.32,313.46,313.3,313.3562,313.32,2020-05-13 10:08:00,2020-05-13,10:08:00
17127,AAPL,313.36,313.47,313.3,313.32,313.3562,2020-05-13 10:08:00,2020-05-13,10:08:00
17128,AAPL,313.3,313.31,312.98,313.01,313.32,2020-05-13 10:09:00,2020-05-13,10:09:00
17129,AAPL,313.02,313.05,312.7501,312.79,313.01,2020-05-13 10:09:00,2020-05-13,10:09:00
17130,AAPL,312.79,313.07,312.73,313.07,312.79,2020-05-13 10:09:00,2020-05-13,10:09:00
17131,AAPL,313.07,313.07,312.9294,312.95,313.07,2020-05-13 10:10:00,2020-05-13,10:10:00
17132,AAPL,312.9699,313.25,312.9699,313.25,312.95,2020-05-13 10:10:00,2020-05-13,10:10:00
17133,AAPL,313.25,313.37,313.09,313.37,313.25,2020-05-13 10:10:00,2020-05-13,10:10:00
